ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NUMERO_PARTIDO,SIGLA_PARTIDO,NUMERO_CANDIDATO,DES_SITUACAO_CANDIDATURA,IDADE_DATA_ELEICAO,DESCRICAO_SEXO,DESCRICAO_GRAU_INSTRUCAO,DESCRICAO_ESTADO_CIVIL,DESCRICAO_COR_RACA,DESC_SIT_TOT_TURNO
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5065,DEFERIDO,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1094,DEFERIDO,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,27,PSDC,2733,DEFERIDO,63,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1543,DEFERIDO,62,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4384,DEFERIDO,60,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1453,DEFERIDO,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5188,DEFERIDO,58,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1288,DEFERIDO,48,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,17,PSL,1791,DEFERIDO,58,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4504,DEFERIDO,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1211,DEFERIDO,34,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1492,DEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5170,DEFERIDO,27,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4446,DEFERIDO,48,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,77,SD,7779,DEFERIDO,59,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1045,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1087,DEFERIDO,63,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1519,DEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1405,DEFERIDO,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,16,PSTU,1657,DEFERIDO,52,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4557,DEFERIDO,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1074,DEFERIDO,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1443,DEFERIDO,48,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1031,DEFERIDO,52,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5084,DEFERIDO,30,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4515,DEFERIDO,51,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,22,PR,2213,DEFERIDO,72,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1418,DEFERIDO,41,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1036,DEFERIDO,54,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1262,DEFERIDO,44,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5020,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,23,PPS,2326,DEFERIDO,77,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1407,DEFERIDO,50,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1014,DEFERIDO,47,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4488,DEFERIDO,51,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4565,DEFERIDO,62,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,25,DEM,2588,INDEFERIDO,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,33,PMN,3377,DEFERIDO,33,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5145,INDEFERIDO,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3135,DEFERIDO,45,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,77,SD,7751,RENÚNCIA,62,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3102,DEFERIDO,35,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1446,DEFERIDO,41,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4342,DEFERIDO,32,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3199,DEFERIDO,43,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,29,PCO,2939,DEFERIDO,42,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3153,DEFERIDO,49,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5090,DEFERIDO,73,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,33,PMN,3339,DEFERIDO,56,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2818,DEFERIDO,68,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4401,DEFERIDO,58,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1427,DEFERIDO,57,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,27,PSDC,2785,DEFERIDO,47,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,40,PSB,4088,DEFERIDO,67,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3165,DEFERIDO,55,FEMININO,ENSINO MÉDIO COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,54,PPL,5451,DEFERIDO,48,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,54,PPL,5440,DEFERIDO,58,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,40,PSB,4020,DEFERIDO,65,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1571,DEFERIDO,76,MASCULINO,SUPERIOR COMPLETO,CASADO(A),AMARELA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,27,PSDC,2724,DEFERIDO,46,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,17,PSL,1767,DEFERIDO,50,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1491,DEFERIDO,45,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),AMARELA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3154,INDEFERIDO,65,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2854,DEFERIDO,58,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2090,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1559,INDEFERIDO,54,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2853,DEFERIDO,57,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4336,DEFERIDO,34,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2802,DEFERIDO,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,40,PSB,4006,DEFERIDO,53,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5016,DEFERIDO,46,FEMININO,SUPERIOR COMPLETO,CASADO(A),INDÍGENA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1445,DEFERIDO,56,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1209,DEFERIDO,39,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5092,INDEFERIDO,69,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,36,PTC,3699,INDEFERIDO,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1265,INDEFERIDO,49,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3181,DEFERIDO,74,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5198,DEFERIDO,31,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,33,PMN,3369,DEFERIDO,57,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,27,PSDC,2734,DEFERIDO,69,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1232,DEFERIDO,46,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,22,PR,2258,DEFERIDO,54,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2808,DEFERIDO,38,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,27,PSDC,2752,DEFERIDO,27,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1570,DEFERIDO,44,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1518,DEFERIDO,53,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4466,DEFERIDO,30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1434,DEFERIDO,72,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4480,DEFERIDO,36,MASCULINO,LÊ E ESCREVE,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,55,PSD,5562,INDEFERIDO,67,FEMININO,ENSINO FUNDAMENTAL COMPLETO,VIÚVO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2814,INDEFERIDO,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,33,PMN,3314,DEFERIDO,50,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2056,DEFERIDO,42,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4420,DEFERIDO,37,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5105,DEFERIDO,47,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4575,DEFERIDO,53,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2021,DEFERIDO,79,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,22,PR,2262,DEFERIDO,50,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,33,PMN,3302,DEFERIDO,49,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,77,SD,7701,DEFERIDO,50,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,77,SD,7787,DEFERIDO,49,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,28,PRTB,2833,DEFERIDO,29,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4380,DEFERIDO,60,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,VIÚVO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1090,DEFERIDO,61,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4425,INDEFERIDO,30,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1081,DEFERIDO,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5192,DEFERIDO,54,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4507,DEFERIDO,51,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,25,DEM,2513,DEFERIDO,25,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,ELEITO POR MÉDIA
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1465,DEFERIDO,65,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3106,DEFERIDO,40,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4484,DEFERIDO,46,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3140,DEFERIDO,51,MASCULINO,ENSINO MÉDIO COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4333,INDEFERIDO,59,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1048,DEFERIDO,39,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,22,PR,2223,DEFERIDO,51,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,33,PMN,3388,DEFERIDO,54,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4405,DEFERIDO,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,40,PSB,4060,DEFERIDO,42,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3143,DEFERIDO,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2033,INDEFERIDO,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,22,PR,2222,DEFERIDO,49,MASCULINO,LÊ E ESCREVE,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,44,PRP,4478,DEFERIDO,46,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1403,DEFERIDO,55,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2084,DEFERIDO,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5112,DEFERIDO,41,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,27,PSDC,2767,DEFERIDO,47,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,12,PDT,1277,DEFERIDO,32,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4350,INDEFERIDO,60,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2051,INDEFERIDO,57,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1573,DEFERIDO,72,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,40,PSB,4036,DEFERIDO,36,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,40,PSB,4062,DEFERIDO,52,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3174,DEFERIDO,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5068,DEFERIDO,37,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,70,PT do B,7070,DEFERIDO,48,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,10,PRB,1017,DEFERIDO,40,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5177,INDEFERIDO,48,MASCULINO,ENSINO MÉDIO COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,25,DEM,2577,DEFERIDO,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5144,RENÚNCIA,49,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1402,DEFERIDO,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,51,PEN,5102,DEFERIDO,41,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,25,DEM,2547,INDEFERIDO,52,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3151,DEFERIDO,45,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PRETA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4551,DEFERIDO,64,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,ELEITO POR QP
2014,1,Eleições Gerais 2014,SP,SP,45,PSDB,4513,DEFERIDO,47,MASCULINO,ENSINO MÉDIO COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5014,DEFERIDO,45,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,14,PTB,1482,DEFERIDO,57,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,70,PT do B,7002,DEFERIDO,48,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4364,INDEFERIDO,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,#NULO#
2014,1,Eleições Gerais 2014,SP,SP,20,PSC,2066,DEFERIDO,26,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,31,PHS,3137,DEFERIDO,54,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,NÃO ELEITO
2014,1,Eleições Gerais 2014,SP,SP,15,PMDB,1567,DEFERIDO,71,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,50,PSOL,5048,DEFERIDO,47,FEMININO,ENSINO MÉDIO INCOMPLETO,VIÚVO(A),BRANCA,SUPLENTE
2014,1,Eleições Gerais 2014,SP,SP,43,PV,4383,DEFERIDO,61,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,SUPLENTE
